airportid,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst,tz,type,source
2511,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,,SAZP,-35.844600000000000,-61.857600000000000,278,-3,N,America/Buenos_Aires,airport,OurAirports
2516,Cutral-Co Airport,Cutralco,Argentina,,SAZW,-38.939701080300004,-69.264602661100000,2132,-3,N,America/Argentina/Salta,airport,OurAirports
2519,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,,SBAF,-22.875099000000000,-43.384701000000000,110,-3,S,America/Sao_Paulo,airport,OurAirports
2520,Amapá Airport,Amapa,Brazil,,SBAM,2.077510000000000,-50.858200000000000,45,-3,S,America/Fortaleza,airport,OurAirports
2530,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,,SBBQ,-21.267200469970703,-43.761100769042970,3657,-3,S,America/Sao_Paulo,airport,OurAirports
2534,Barra do Garças Airport,Barra Do Garcas,Brazil,,SBBW,-15.861300468400001,-52.388900756800000,1147,-4,S,America/Campo_Grande,airport,OurAirports
2536,Cachimbo Airport,Itaituba,Brazil,,SBCC,-9.333939552310000,-54.965400695800000,1762,-3,S,America/Belem,airport,OurAirports
2542,Canoas Air Force Base,Porto Alegre,Brazil,,SBCO,-29.945928000000000,-51.144413000000000,26,-3,S,America/Sao_Paulo,airport,OurAirports
2552,Jacareacanga Airport,Jacare-acanga,Brazil,,SBEK,-6.233160018920898,-57.776901245117190,323,-3,S,America/Belem,airport,OurAirports
2553,São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,,SBES,-22.812900543212890,-42.092601776123050,61,-3,S,America/Sao_Paulo,airport,OurAirports
2558,Furnas Airport,Alpinopolis,Brazil,,SBFU,-20.702800750732422,-46.335300445556640,2413,-3,S,America/Sao_Paulo,airport,OurAirports
2561,Guajará-Mirim Airport,Guajara-mirim,Brazil,,SBGM,-10.786399841308594,-65.284797668457030,478,-4,S,America/Boa_Vista,airport,OurAirports
2563,EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,,SBGP,-21.773700714111328,-48.405101776123050,1998,-3,S,America/Sao_Paulo,airport,OurAirports
2565,Guaratinguetá Airport,Guaratingueta,Brazil,,SBGW,-22.791599273681640,-45.204799652099610,1761,-3,S,America/Sao_Paulo,airport,OurAirports
2567,Itacoatiara Airport,Itaituba,Brazil,,SBIC,-3.127259969711304,-58.481201171875000,142,-4,S,America/Boa_Vista,airport,OurAirports
2571,Francisco Vilela do Amaral Airport,Itumbiara,Brazil,,SBIT,-18.444700241100000,-49.213401794400000,1630,-3,S,America/Sao_Paulo,airport,OurAirports
2573,Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,,SBJC,-1.414160013200000,-48.460700988800000,52,-3,S,America/Belem,airport,OurAirports
2583,Lagoa Santa Airport,Lagoa Santa,Brazil,,SBLS,-19.661600112915040,-43.896400451660156,2795,-3,S,America/Sao_Paulo,airport,OurAirports
2585,Monte Dourado Airport,Almeirim,Brazil,,SBMD,-0.889838993549000,-52.602199554400000,677,-3,S,America/Belem,airport,OurAirports
2593,Campo de Marte Airport,Sao Paulo,Brazil,,SBMT,-23.509099960300000,-46.637798309300000,2368,-3,S,America/Sao_Paulo,airport,OurAirports
2598,Oiapoque Airport,Oioiapoque,Brazil,,SBOI,3.855489969253540,-51.796901702880860,63,-3,S,America/Fortaleza,airport,OurAirports
2600,Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,,SBPB,-2.893749952320000,-41.731998443599990,16,-3,S,America/Fortaleza,airport,OurAirports
2625,Tarauacá Airport,Tarauaca,Brazil,,SBTK,-8.155260086059600,-70.783302307129000,646,-5,S,America/Rio_Branco,airport,OurAirports
2626,Telêmaco Borba Airport,Telemaco Borba,Brazil,,SBTL,-24.317800521850586,-50.651599884033200,2610,-3,S,America/Sao_Paulo,airport,OurAirports
2627,Tiriós Airport,Obidos Tirios,Brazil,,SBTS,2.223469972610474,-55.946098327636720,1127,-3,S,America/Belem,airport,OurAirports
2639,Iauaretê Airport,Iauarete,Brazil,,SBYA,0.607500016689300,-69.185798645020000,345,-4,S,America/Boa_Vista,airport,OurAirports
2643,El Bosque Airport,Santiago,Chile,,SCBQ,-33.561798095703125,-70.688400268554690,1844,-4,S,America/Santiago,airport,OurAirports
2646,Gral. Bernardo O´Higgins Airport,Chillan,Chile,,SCCH,-36.582500457763670,-72.031402587890620,495,-4,S,America/Santiago,airport,OurAirports
2653,Futaleufú Airport,Futaleufu,Chile,,SCFT,-43.189201354980470,-71.851097106933600,1148,-4,S,America/Santiago,airport,OurAirports
2659,Vallenar Airport,Vallenar,Chile,,SCLL,-28.596399307250977,-70.755996704101560,1725,-4,S,America/Santiago,airport,OurAirports
2660,De La Independencia Airport,Rancagua,Chile,,SCRG,-34.173698425292970,-70.775703430175780,1446,-4,S,America/Santiago,airport,OurAirports
2661,Teniente Rodolfo Marsh Martin Base,Isla Rey Jorge,Antarctica,,SCRM,-62.190799713100000,-58.986698150600000,147,12,U,Antarctica/South_Pole,airport,OurAirports
2663,Eulogio Sánchez Airport,Santiago,Chile,,SCTB,-33.456298828125000,-70.546699523925780,2129,-4,S,America/Santiago,airport,OurAirports
2669,Hacienda Clementina Airport,Clementia,Ecuador,,SECM,-1.706269979476929,-79.378898620605470,328,-5,U,America/Guayaquil,airport,OurAirports
2674,Gualaquiza Airport,Gualaquiza,Ecuador,,SEGZ,-3.423209905624390,-78.567001342773440,2640,-5,U,America/Guayaquil,airport,OurAirports
2675,Atahualpa Airport,Ibarra,Ecuador,,SEIB,0.338418990373611,-78.136398315429690,7304,-5,U,America/Guayaquil,airport,OurAirports
2677,Hacienda La Julia Airport,La Julia,Ecuador,,SELJ,-1.704380035400391,-79.552299499511720,50,-5,U,America/Guayaquil,airport,OurAirports
2679,Jose Maria Velasco Ibarra Airport,Macara,Ecuador,,SEMA,-4.378230094910000,-79.941001892100020,1508,-5,U,America/Guayaquil,airport,OurAirports
2682,El Carmen Airport,Montalvo,Ecuador,,SEMO,-2.067009925842285,-76.975700378417970,960,-5,U,America/Guayaquil,airport,OurAirports
2684,Maragrosa Airport,Maragrosa,Ecuador,,SEMX,-2.851099967956543,-79.803596496582030,18,-5,U,America/Guayaquil,airport,OurAirports
2685,Amable Calle Gutierrez Airport,Pasaje,Ecuador,,SEPS,-3.319669961929321,-79.769203186035160,22,-5,U,America/Guayaquil,airport,OurAirports
2687,Quevedo Airport,Quevedo,Ecuador,,SEQE,-0.989400029182434,-79.465103149414060,350,-5,U,America/Guayaquil,airport,OurAirports
2689,Chimborazo Airport,Riobamba,Ecuador,,SERB,-1.653429985046387,-78.656097412109380,9151,-5,U,America/Guayaquil,airport,OurAirports
2692,Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,,SESD,-0.248221993446350,-79.214401245117190,1714,-5,U,America/Guayaquil,airport,OurAirports
2694,Taura Airport,Taura,Ecuador,,SETA,-2.261039972305298,-79.680198669433600,56,-5,U,America/Guayaquil,airport,OurAirports
2695,Mayor Galo Torres Airport,Tena,Ecuador,,SETE,-0.986766993999481,-77.819503784179690,1708,-5,U,America/Guayaquil,airport,OurAirports
2700,Juan De Ayolas Airport,Ayolas,Paraguay,,SGAY,-27.370554000000000,-56.854064000000000,223,-4,S,America/Asuncion,airport,OurAirports
2702,Itaipú Airport,Itaipu,Paraguay,,SGIB,-25.407519000000000,-54.619377000000000,762,-4,S,America/Asuncion,airport,OurAirports
2703,Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,Paraguay,,SGME,-22.049999237060547,-60.619998931884766,553,-4,S,America/Asuncion,airport,OurAirports
2704,Carlos Miguel Gimenez Airport,Pilar,Paraguay,,SGPI,-26.881224000000000,-58.318026000000000,249,-4,S,America/Asuncion,airport,OurAirports
2707,Las Flores Airport,El Banco,Colombia,,SKBC,9.045540000000000,-73.974900000000000,111,-5,U,America/Bogota,airport,OurAirports
2784,Cesar Torke Podesta Airport,Moquegua,Peru,,SPEQ,-17.179000854492188,-70.930801391601560,4480,-5,U,America/Lima,airport,OurAirports
2791,Francisco Carle Airport,Jauja,Peru,,SPJJ,-11.783100128200000,-75.473396301300010,11034,-5,U,America/Lima,airport,OurAirports
2794,Ilo Airport,Ilo,Peru,,SPLO,-17.694999694824220,-71.344001770019530,72,-5,U,America/Lima,airport,OurAirports
2795,Las Palmas Air Base,Las Palmas,Peru,,SPLP,-12.160699844360000,-76.998901367188000,250,-5,U,America/Lima,airport,OurAirports
2799,Collique Airport,Collique,Peru,,SPOL,-11.928700447082520,-77.061096191406250,410,-5,U,America/Lima,airport,OurAirports
2803,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,,SPRM,-11.128600120544434,-75.350502014160160,2600,-5,U,America/Lima,airport,OurAirports
2813,Angel S Adami Airport,Montevideo,Uruguay,,SUAA,-34.789199829101560,-56.264701843261720,174,-3,S,America/Montevideo,airport,OurAirports
2814,Santa Bernardina International Airport,Durazno,Uruguay,,SUDU,-33.358898162841800,-56.499198913574220,305,-3,S,America/Montevideo,airport,OurAirports
2766,Santa Ana Del Yacuma Airport,Santa Ana,Bolivia (Plurinational State of),,SLSA,-13.762200355500001,-65.435203552200000,472,-4,U,America/La_Paz,airport,OurAirports
3005,Deesa Airport,Deesa,India,,VADS,24.267900466918945,72.204399108886720,485,5.5,N,Asia/Calcutta,airport,OurAirports
3006,Guna Airport,Guna,India,,VAGN,24.654699325561523,77.347297668457030,1600,5.5,N,Asia/Calcutta,airport,OurAirports
3026,Batticaloa Airport,Batticaloa,Sri Lanka,,VCCB,7.705760000000000,81.678802000000000,20,5.5,U,Asia/Colombo,airport,OurAirports
3033,Kampong Chhnang Airport,Kompong Chnang,Cambodia,,VDKH,12.255200386000000,104.564002991000000,56,7,U,Asia/Phnom_Penh,airport,OurAirports
3037,Along Airport,Along,India,,VEAN,28.175300598144530,94.802001953125000,900,5.5,N,Asia/Calcutta,airport,OurAirports
3041,Bokaro Airport,Bokaro,India,,VEBK,23.643499374389650,86.148902893066400,715,5.5,N,Asia/Calcutta,airport,OurAirports
3049,Hirakud Airport,Hirakud,India,,VEHK,21.580200195312500,84.005699157714840,658,5.5,N,Asia/Calcutta,airport,OurAirports
3051,Jharsuguda Airport,Jharsuguda,India,,VEJH,21.913499832153320,84.050399780273440,751,5.5,N,Asia/Calcutta,airport,OurAirports
3058,Muzaffarpur Airport,Mazuffarpur,India,,VEMZ,26.119100570678710,85.313697814941400,174,5.5,N,Asia/Calcutta,airport,OurAirports
3059,Nawapara Airport,Nawapara,India,,VENP,20.870000839233400,82.519599914550780,1058,5.5,N,Asia/Calcutta,airport,OurAirports
3062,Purnea Airport,Purnea,India,,VEPU,25.759599685668945,87.410003662109380,129,5.5,N,Asia/Calcutta,airport,OurAirports
3065,Utkela Airport,Utkela,India,,VEUK,20.097400665283203,83.183799743652340,680,5.5,N,Asia/Calcutta,airport,OurAirports
3067,Zero Airport,Zero,India,,VEZO,27.588300704956055,93.828102111816400,5403,5.5,N,Asia/Calcutta,airport,OurAirports
3075,Tejgaon Airport,Dhaka,Bangladesh,,VGTJ,23.778799057006836,90.382698059082030,24,6,U,Asia/Dhaka,airport,OurAirports
3078,Shek Kong Air Base,Sek Kong,Hong Kong,,VHSK,22.436599731445312,114.080001831054690,50,8,U,Asia/Hong_Kong,airport,OurAirports
3082,Nal Airport,Bikaner,India,,VIBK,28.070600509643555,73.207199096679690,750,5.5,N,Asia/Calcutta,airport,OurAirports
3087,Bhiwani Airport,Bhiwani,India,,VIBW,28.836999893188477,76.179100036621100,720,5.5,N,Asia/Calcutta,airport,OurAirports
3091,Safdarjung Airport,Delhi,India,,VIDD,28.584499359130860,77.205802917480470,705,5.5,N,Asia/Calcutta,airport,OurAirports
3095,Hissar Airport,Hissar,India,,VIHR,29.179399490356445,75.755302429199220,700,5.5,N,Asia/Calcutta,airport,OurAirports
3096,Jhansi Airport,Jhansi,India,,VIJN,25.491199493408203,78.558403015136720,801,5.5,N,Asia/Calcutta,airport,OurAirports
3107,Patiala Airport,Patiala,India,,VIPL,30.314800262451172,76.364501953125000,820,5.5,N,Asia/Calcutta,airport,OurAirports
3109,Fursatganj Airport,Raibarelli,India,,VIRB,26.248500823974610,81.380500793457030,360,5.5,N,Asia/Calcutta,airport,OurAirports
3117,Phonesavanh Airport,Phong Savanh,Laos,,VLPV,19.454900741577150,103.218002319335940,3628,7,U,Asia/Vientiane,airport,OurAirports
3119,Sam Neua Airport,Sam Neua,Laos,,VLSN,20.418399810791016,104.067001342773440,3281,7,U,Asia/Vientiane,airport,OurAirports
3124,Janakpur Airport,Janakpur,Nepal,,VNJP,26.708799362199997,85.922401428200000,256,5.75,N,Asia/Katmandu,airport,OurAirports
3140,Dundigul Air Force Academy,Dundigul,India,,VODG,17.627199173000000,78.403396606400000,2013,5.5,N,Asia/Calcutta,airport,OurAirports
3145,Nagarjuna Sagar Airport,Nagarjunsagar,India,,VONS,16.542699813842773,79.318702697753900,658,5.5,N,Asia/Calcutta,airport,OurAirports
3149,Salem Airport,Salem,India,,VOSM,11.783300399780000,78.065597534180000,1008,5.5,N,Asia/Calcutta,airport,OurAirports
3150,Tanjore Air Force Base,Tanjore,India,,VOTJ,10.722399711608887,79.101600646972660,253,5.5,N,Asia/Calcutta,airport,OurAirports
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,,VTBK,14.102000236500000,99.917198181200000,30,7,U,Asia/Bangkok,airport,OurAirports
3159,Khok Kathiam Airport,Lop Buri,Thailand,,VTBL,14.874600410500000,100.663002014000000,123,7,U,Asia/Bangkok,airport,OurAirports
3162,Watthana Nakhon Airport,Prachin Buri,Thailand,,VTBW,13.768799781799316,102.315002441406250,200,7,U,Asia/Bangkok,airport,OurAirports
3278,Minangkabau Airport,Padang,Indonesia,,WIPT,-0.786916971206665,100.280998229980470,18,7,N,Asia/Jakarta,airport,OurAirports
3280,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,,WIMS,1.555940032010000,98.888900756800000,43,7,N,Asia/Jakarta,airport,OurAirports
3281,Nanga Pinoh Airport,Nangapinoh,Indonesia,,WIOG,-0.348868995904920,111.748001098630000,123,7,N,Asia/Jakarta,airport,OurAirports
3292,Lhok Sukon Airport,Lhok Sukon,Indonesia,,WITL,5.069509983062744,97.259201049804690,28,7,N,Asia/Jakarta,airport,OurAirports
3295,Kluang Airport,Kluang,Malaysia,,WMAP,2.041389942170000,103.306999207000000,150,8,N,Asia/Kuala_Lumpur,airport,OurAirports
3297,Butterworth Airport,Butterworth,Malaysia,,WMKB,5.465919971466065,100.390998840332030,11,8,N,Asia/Kuala_Lumpur,airport,OurAirports
3301,Simpang Airport,Simpang,Malaysia,,WMKF,3.112250089645386,101.703002929687500,111,8,N,Asia/Kuala_Lumpur,airport,OurAirports
3309,Suai Airport,Suai,East Timor,,WPDB,-9.303310394287110,125.287002563476560,96,9,U,Asia/Dili,airport,OurAirports
3311,Cakung Airport,Baucau,East Timor,,WPEC,-8.489029884339999,126.401000977000000,1771,9,U,Asia/Dili,airport,OurAirports
3312,Sembawang Air Base,Sembawang,Singapore,,WSAG,1.425259947776794,103.813003540039060,86,8,N,Asia/Singapore,airport,OurAirports
3314,Tengah Air Base,Tengah,Singapore,,WSAT,1.387259960170000,103.708999634000000,50,8,N,Asia/Singapore,airport,OurAirports
3317,Brisbane Archerfield Airport,Brisbane,Australia,,YBAF,-27.570299148600000,153.007995605000000,63,10,O,Australia/Brisbane,airport,OurAirports
3335,RAAF Base East Sale,East Sale,Australia,,YMES,-38.098899841299996,147.149002075000000,23,10,O,Australia/Hobart,airport,OurAirports
3340,"RAAF Williams, Point Cook Base",Point Cook,Australia,,YMPC,-37.932201385498050,144.753005981445300,14,10,O,Australia/Hobart,airport,OurAirports
3343,RAAF Base Edinburgh,Edinburgh,Australia,,YPED,-34.702499389648440,138.621002197265620,67,9.5,O,Australia/Adelaide,airport,OurAirports
3350,Adelaide Parafield Airport,Adelaide,Australia,,YPPF,-34.793300628699996,138.632995605000000,57,9.5,O,Australia/Adelaide,airport,OurAirports
3360,RAAF Base Richmond,Richmond,Australia,,YSRI,-33.600601000000000,150.781006000000000,67,10,O,Australia/Sydney,airport,OurAirports
4390,Shun Tak Heliport,Hong Kong,Hong Kong,,VHST,22.289371490500000,114.152153015000000,107,8,N,Asia/Hong_Kong,airport,OurAirports
5483,Lac Du Bonnet Airport,Lac Du Bonnet,Canada,,CYAX,50.294399261500000,-96.010002136200000,850,-6,A,America/Winnipeg,airport,OurAirports
5849,Playa Samara Airport,Playa Samara,Costa Rica,,MRSR,10.250000000000000,-85.416999816894530,10,-6,U,America/Costa_Rica,airport,OurAirports
5852,Cayo Coco Airport,Cayo Coco,Cuba,,MUOC,22.513200759900002,-78.511001586900010,6,-5,U,America/Havana,airport,OurAirports
6932,Taganrog Yuzhny Airport,Taganrog,Russia,,URRT,47.198333300000000,38.849166700000000,117,3,N,Europe/Moscow,airport,OurAirports
6934,Zhukovsky International Airport,Ramenskoe,Russia,,UUBW,55.553299000000000,38.150002000000000,377,3,N,Europe/Moscow,airport,OurAirports
6936,Khabarovsk Airport,Khabarovsk,Russia,,UHHT,48.525001525878906,135.152999877929700,262,10,N,Asia/Vladivostok,airport,OurAirports
6937,Dzemgi Airport,Komsomolsk-on-Amur,Russia,,UHKD,50.605598449707030,137.080993652343750,89,10,N,Asia/Vladivostok,airport,OurAirports
6939,Belaya Air Base,Sredniiy,Russia,,UIIB,52.915000915527344,103.574996948242190,1503,8,N,Asia/Irkutsk,airport,OurAirports
6947,Tuzla International Airport,Null,Bosnia and Herzegovina,,LQTZ,44.458698272705080,18.724800109863280,784,1,E,Europe/Sarajevo,airport,OurAirports
6950,Kyaukhtu South Airport,Kyauktu,Myanmar,,VYXG,21.406700134277344,94.130302429199220,1345,6.5,U,Asia/Rangoon,airport,OurAirports
6952,Bokpyinn Airport,Bokepyin,Myanmar,,VYBP,11.149400000000000,98.735901000000000,100,6.5,U,Asia/Rangoon,airport,OurAirports
7323,Afobakka Airstrip,Afobaka,Suriname,,SMAF,4.998505000000000,-54.992033000000000,80,-3,U,America/Paramaribo,airport,OurAirports
7324,Alalapadu Airstrip,Alapadu,Suriname,,SMDU,2.523500000000000,-56.324700000000000,880,-3,U,America/Paramaribo,airport,OurAirports
7331,Kabalebo Airport,Kabalebo,Suriname,,SMKA,4.406000137329102,-57.222999572753906,535,-3,U,America/Paramaribo,airport,OurAirports
7332,Kayser Airport,Kayser,Suriname,,SMKE,3.099999904632568,-56.483001708984375,849,-3,U,America/Paramaribo,airport,OurAirports
7333,Kwamalasoemoetoe Airport Airport,Kwamelasemoetoe,Suriname,,SMSM,2.333329916000366,-56.783332824707030,905,-3,U,America/Paramaribo,airport,OurAirports
7334,Moengo Airstrip,Moengo,Suriname,,SMMO,5.607600000000000,-54.400300000000000,49,-3,U,America/Paramaribo,airport,OurAirports
7338,Sipaliwini Airport,Sipaliwini,Suriname,,SMSI,1.966050028800964,-56.003501892089844,744,-3,U,America/Paramaribo,airport,OurAirports
7348,Apoteri Airport,Apoteri,Guyana,,SYAP,4.013879776000977,-58.604999542236330,301,-4,U,America/Guyana,airport,OurAirports
7357,Batagay Airport,Batagay,Russia,,UEBB,67.648002624512000,134.695007324220000,696,10,N,Asia/Vladivostok,airport,OurAirports
7428,Yei Airport,Yei,Sudan,,HSYE,4.130281600990000,30.728073120100000,2000,3,U,Africa/Juba,airport,OurAirports
7432,Ecuvillens Airport,Ecuvillens,Switzerland,,LSGE,46.755001068115234,7.076109886169434,2293,1,E,Europe/Zurich,airport,OurAirports
7437,Inhaca Airport,Inhaca,Mozambique,,FQIA,-25.997144699100000,32.929351806599996,10,2,U,Africa/Maputo,airport,OurAirports
7448,Kidepo Airport,Kidepo,Uganda,,HUKD,3.717600000000000,33.748700000000000,4033,3,U,Africa/Kampala,airport,OurAirports
7449,Kitgum Airport,Kitgum,Uganda,,HUKT,3.281700000000000,32.888200000000000,3130,3,U,Africa/Kampala,airport,OurAirports
7451,Svea Airport,Sveagruva,Svalbard,,ENSA,77.896944400000000,16.725000000000000,32,1,U,Arctic/Longyearbyen,airport,OurAirports
7452,Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,,ENAS,78.927497863800000,11.874300000000000,50,1,U,Arctic/Longyearbyen,airport,OurAirports
7454,Kihnu Airfield,Kihnu,Estonia,,EEKU,58.148300170898440,24.002500534057617,10,2,U,Europe/Tallinn,airport,OurAirports
7455,Ruhnu Airfield,Ruhnu,Estonia,,EERU,57.783901214599610,23.266099929809570,10,2,U,Europe/Tallinn,airport,OurAirports
7461,Ouessant Airport,Ouessant,France,,LFEC,48.463199615478516,-5.063580036163330,142,1,U,Europe/Paris,airport,OurAirports
7485,Uktus Airport,Yekaterinburg,Russia,,USSK,56.701698303222656,60.790000915527344,643,5,N,Asia/Yekaterinburg,airport,OurAirports
7486,Baykit Airport,Baykit,Russia,,UNIB,61.676700592041016,96.355003356933600,853,7,N,Asia/Krasnoyarsk,airport,OurAirports
7487,Biysk Airport,Biysk,Russia,,UNBI,52.479999542236330,85.339996337890620,620,7,N,Asia/Krasnoyarsk,airport,OurAirports
7510,Stepanakert Air Base,Stepanakert,Azerbaijan,,UB13,39.901401519775390,46.786998748779300,2001,4,E,Asia/Baku,airport,OurAirports
7518,Assumption Island Airport,Assumption Island,Seychelles,,FSAS,-9.742220000000000,46.506802000000000,10,4,U,Indian/Mahe,airport,OurAirports
7531,Maturacá Airport,Maturaca,Brazil,,SWMK,0.628269016742706,-66.115097045898440,354,-4,S,America/Boa_Vista,airport,OurAirports
7533,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,,SNCW,-2.372999906539917,-44.396400451660156,148,-3,S,America/Fortaleza,airport,OurAirports
7538,Würzburg-Schenkenturm Airport,Wuerzburg,Germany,,EDFW,49.817779541015625,9.897500038146973,991,1,E,Europe/Berlin,airport,OurAirports
